Cell	CellType	Age
GSM2659504	Cck.Lmo1.Vip.Tac2	60
GSM2659505	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659506	Cck.Cxcl14.Calb1.Kctd12	60
GSM2659507	Unknown	60
GSM2659508	Calb2.Cntnap5a.Vip	60
GSM2659509	Unknown	60
GSM2659510	Unknown	60
GSM2659511	Unknown	60
GSM2659512	Calb2.Vip.Igfbp4	60
GSM2659513	Pvalb.Tac1.Akr1c18	60
GSM2659514	Unknown	60
GSM2659515	Unknown	60
GSM2659516	Vip.Crh.Pcp4	60
GSM2659517	Unknown	60
GSM2659518	Unknown	60
GSM2659519	Sst.Erbb4.Th	60
GSM2659520	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659521	Pvalb.Tac1.Syt2	60
GSM2659522	Sst.Npy.Cort	60
GSM2659523	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659524	Cck.Cxcl14.Slc17a8	60
GSM2659525	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659526	Calb2.Vip.Gpd1	60
GSM2659527	Unknown	60
GSM2659528	Cck.Cxcl14.Slc17a8	60
GSM2659529	Ntng1.Rgs10	60
GSM2659530	Vip.Crh.Pcp4	60
GSM2659531	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659532	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659533	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659534	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659535	Unknown	60
GSM2659536	Sst.Npy.Serpine2	60
GSM2659537	Unknown	60
GSM2659538	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659539	Unknown	60
GSM2659540	Cck.Cxcl14.Calb1.Kctd12	60
GSM2659541	Unknown	60
GSM2659542	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659543	Pvalb.C1ql1.Pvalb	60
GSM2659544	Cck.Cxcl14.Slc17a8	60
GSM2659545	Unknown	60
GSM2659546	Sst.Npy.Serpine2	60
GSM2659547	Calb2.Cryab	60
GSM2659548	Calb2.Vip.Nos1	60
GSM2659549	Cck.Lmo1.Vip.Crh	60
GSM2659550	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659551	Ntng1.Rgs10	60
GSM2659552	Cacna2d1.Ndnf.Npy	60
GSM2659553	Sst.Erbb4.Crh	60
GSM2659554	Sst.Pnoc.Calb1.Pvalb	60
GSM2659555	Pvalb.C1ql1.Npy	60
GSM2659556	Unknown	60
GSM2659557	Cck.Cxcl14.Slc17a8	60
GSM2659558	Vip.Crh.Pcp4	60
GSM2659559	Cacna2d1.Lhx6.Vwa5a	60
GSM2659560	Cck.Lmo1.Vip.Crh	60
GSM2659561	Unknown	60
GSM2659562	Unknown	60
GSM2659563	Cck.Lmo1.Vip.Tac2	60
GSM2659564	Cacna2d1.Ndnf.Cxcl14	60
GSM2659565	Unknown	60
GSM2659566	Unknown	60
GSM2659567	Unknown	60
GSM2659568	Unknown	60
GSM2659569	Unknown	60
GSM2659570	Calb2.Vip.Nos1	60
GSM2659571	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659572	Unknown	60
GSM2659573	Sst.Npy.Serpine2	60
GSM2659574	Cacna2d1.Lhx6.Reln	60
GSM2659575	Sst.Pnoc.Calb1.Pvalb	60
GSM2659576	Sst.Pnoc.Calb1.Pvalb	60
GSM2659577	Unknown	60
GSM2659578	Cacna2d1.Lhx6.Reln	60
GSM2659579	Sst.Pnoc.Pvalb	60
GSM2659580	Cacna2d1.Lhx6.Vwa5a	60
GSM2659581	Sst.Npy.Cort	60
GSM2659582	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659583	Sst.Pnoc.Calb1.Pvalb	60
GSM2659584	Sst.Erbb4.Th	60
GSM2659585	Cacna2d1.Ndnf.Rgs10	60
GSM2659586	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659587	Unknown	60
GSM2659588	Unknown	60
GSM2659589	Sst.Npy.Serpine2	60
GSM2659590	Cacna2d1.Ndnf.Npy	60
GSM2659591	Pvalb.Tac1.Syt2	60
GSM2659592	Unknown	60
GSM2659593	Unknown	60
GSM2659594	Unknown	60
GSM2659595	Unknown	60
GSM2659596	Sst.Npy.Serpine2	60
GSM2659597	Cck.Lmo1.Npy	60
GSM2659598	Pvalb.C1ql1.Pvalb	60
GSM2659599	Unknown	60
GSM2659600	Cacna2d1.Ndnf.Npy	60
GSM2659601	Vip.Crh.Pcp4	60
GSM2659602	Vip.Crh.C1ql1	60
GSM2659603	Cacna2d1.Ndnf.Rgs10	60
GSM2659604	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659605	Sst.Npy.Cort	60
GSM2659606	Ntng1.Rgs10	60
GSM2659607	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659608	Unknown	60
GSM2659609	Cck.Calca	60
GSM2659610	Sst.Npy.Mgat4c	60
GSM2659611	Cck.Cxcl14.Vip	60
GSM2659612	Calb2.Vip.Nos1	60
GSM2659613	Sst.Pnoc.Calb1.Pvalb	60
GSM2659614	Unknown	60
GSM2659615	Pvalb.C1ql1.Pvalb	60
GSM2659616	Unknown	60
GSM2659617	Unknown	60
GSM2659618	Unknown	60
GSM2659619	Sst.Pnoc.Pvalb	60
GSM2659620	Calb2.Cntnap5a.Rspo3	60
GSM2659621	Cck.Lmo1.Npy	60
GSM2659622	Sst.Pnoc.Calb1.Pvalb	60
GSM2659623	Ntng1.Chrm2	60
GSM2659624	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659625	Pvalb.Tac1.Akr1c18	60
GSM2659626	Unknown	60
GSM2659627	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659628	Calb2.Cntnap5a.Rspo3	60
GSM2659629	Unknown	60
GSM2659630	Unknown	60
GSM2659631	Sst.Npy.Zbtb20	60
GSM2659632	Cacna2d1.Lhx6.Reln	60
GSM2659633	Unknown	60
GSM2659634	Unknown	60
GSM2659635	Sst.Pnoc.Calb1.Pvalb	60
GSM2659636	Cck.Cxcl14.Slc17a8	60
GSM2659637	Ntng1.Rgs10	60
GSM2659638	Calb2.Cntnap5a.Rspo3	60
GSM2659639	Cck.Lmo1.Npy	60
GSM2659640	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659641	Cacna2d1.Lhx6.Vwa5a	60
GSM2659642	Unknown	60
GSM2659643	Sst.Npy.Serpine2	60
GSM2659644	Sst.Nos1	60
GSM2659645	Unknown	60
GSM2659646	Unknown	60
GSM2659647	Ntng1.Chrm2	60
GSM2659648	Cck.Lmo1.Npy	60
GSM2659649	Sst.Pnoc.Calb1.Pvalb	60
GSM2659650	Sst.Npy.Serpine2	60
GSM2659651	Unknown	60
GSM2659652	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659653	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659654	Pvalb.C1ql1.Pvalb	60
GSM2659655	Pvalb.Tac1.Syt2	60
GSM2659656	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659657	Cck.Cxcl14.Slc17a8	60
GSM2659658	Cck.Cxcl14.Calb1.Kctd12	60
GSM2659659	Cck.Cxcl14.Slc17a8	60
GSM2659660	Sst.Erbb4.Rgs10	60
GSM2659661	Sst.Npy.Zbtb20	60
GSM2659662	Unknown	60
GSM2659663	Ntng1.Chrm2	60
GSM2659664	Unknown	60
GSM2659665	Unknown	60
GSM2659666	Unknown	60
GSM2659667	Cck.Lypd1	60
GSM2659668	Pvalb.Tac1.Akr1c18	60
GSM2659669	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659670	Unknown	60
GSM2659671	Calb2.Vip.Igfbp4	60
GSM2659672	Pvalb.Tac1.Sst	60
GSM2659673	Cck.Calca	60
GSM2659674	Calb2.Vip.Igfbp4	60
GSM2659675	Unknown	60
GSM2659676	Ntng1.Rgs10	60
GSM2659677	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659678	Unknown	60
GSM2659679	Unknown	60
GSM2659680	Unknown	60
GSM2659681	Ntng1.Chrm2	60
GSM2659682	Cck.Lmo1.Vip.Fam19a2	60
GSM2659683	Pvalb.Tac1.Sst	60
GSM2659684	Calb2.Cntnap5a.Vip	60
GSM2659685	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659686	Calb2.Vip.Igfbp4	60
GSM2659687	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659688	Sst.Pnoc.Pvalb	60
GSM2659689	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659690	Ntng1.Rgs10	60
GSM2659691	Cck.Cxcl14.Calb1.Kctd12	60
GSM2659692	Sst.Pnoc.Calb1.Pvalb	60
GSM2659693	Sst.Pnoc.Calb1.Pvalb	60
GSM2659694	Cacna2d1.Lhx6.Reln	60
GSM2659695	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659696	Pvalb.Tac1.Syt2	60
GSM2659697	Unknown	60
GSM2659698	Unknown	60
GSM2659699	Unknown	60
GSM2659700	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659701	Cck.Calca	60
GSM2659702	Ntng1.Chrm2	60
GSM2659703	Calb2.Cryab	60
GSM2659704	Calb2.Vip.Gpd1	60
GSM2659705	Sst.Cryab	60
GSM2659706	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659707	Unknown	60
GSM2659708	Cck.Cxcl14.Calb1.Kctd12	60
GSM2659709	Unknown	60
GSM2659710	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659711	Calb2.Cntnap5a.Vip	60
GSM2659712	Calb2.Vip.Nos1	60
GSM2659713	Cck.Sema5a	60
GSM2659714	Pvalb.Tac1.Syt2	60
GSM2659715	Unknown	60
GSM2659716	Cck.Cxcl14.Vip	60
GSM2659717	Calb2.Cntnap5a.Rspo3	60
GSM2659718	Cacna2d1.Lhx6.Reln	60
GSM2659719	Cck.Lmo1.Vip.Tac2	60
GSM2659720	Pvalb.C1ql1.Pvalb	60
GSM2659721	Pvalb.C1ql1.Pvalb	60
GSM2659722	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659723	Cck.Sema5a	60
GSM2659724	Pvalb.Tac1.Akr1c18	60
GSM2659725	Cck.Lmo1.Npy	60
GSM2659726	Ntng1.Chrm2	60
GSM2659727	Pvalb.C1ql1.Npy	60
GSM2659728	Unknown	60
GSM2659729	Calb2.Cryab	60
GSM2659730	Cck.Lmo1.Npy	60
GSM2659731	Cck.Lypd1	60
GSM2659732	Cacna2d1.Lhx6.Vwa5a	60
GSM2659733	Unknown	60
GSM2659734	Cacna2d1.Lhx6.Vwa5a	60
GSM2659735	Unknown	60
GSM2659736	Sst.Npy.Mgat4c	60
GSM2659737	Sst.Pnoc.Pvalb	60
GSM2659738	Unknown	60
GSM2659739	Calb2.Cntnap5a.Vip	60
GSM2659740	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659741	Unknown	60
GSM2659742	Pvalb.Tac1.Syt2	60
GSM2659743	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659744	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659745	Unknown	60
GSM2659746	Unknown	60
GSM2659747	Pvalb.Tac1.Syt2	60
GSM2659748	Sst.Npy.Cort	60
GSM2659749	Unknown	60
GSM2659750	Unknown	60
GSM2659751	Cck.Lmo1.Vip.Fam19a2	60
GSM2659752	Sst.Npy.Serpine2	60
GSM2659753	Unknown	60
GSM2659754	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2659755	Sst.Pnoc.Pvalb	60
GSM2659756	Unknown	60
GSM2659757	Unknown	60
GSM2659758	Sst.Npy.Serpine2	60
GSM2659759	Calb2.Cntnap5a.Rspo3	60
GSM2659760	Unknown	60
GSM2659761	Unknown	60
GSM2659762	Cacna2d1.Ndnf.Rgs10	60
GSM2659763	Ntng1.Rgs10	60
GSM2659764	Calb2.Vip.Igfbp4	60
GSM2659765	Sst.Pnoc.Pvalb	60
GSM2659766	Cck.Lmo1.Vip.Tac2	60
GSM2659767	Unknown	60
GSM2659768	Unknown	60
GSM2659769	Pvalb.C1ql1.Pvalb	60
GSM2659770	Unknown	60
GSM2659771	Sst.Npy.Cort	60
GSM2659772	Sst.Pnoc.Calb1.Pvalb	60
GSM2659773	Cck.Cxcl14.Calb1.Tac2	60
GSM2659774	Cck.Cxcl14.Slc17a8	60
GSM2659775	Calb2.Vip.Gpd1	60
GSM2659776	Cck.Lmo1.Vip.Tac2	60
GSM2659777	Unknown	60
GSM2659778	Unknown	60
GSM2659779	Sst.Pnoc.Calb1.Pvalb	60
GSM2659780	Calb2.Cntnap5a.Rspo3	60
GSM2659781	Sst.Npy.Mgat4c	60
GSM2659782	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659783	Unknown	60
GSM2659784	Calb2.Vip.Igfbp4	60
GSM2659785	Calb2.Cntnap5a.Igfbp6	60
GSM2659786	Unknown	60
GSM2659787	Unknown	60
GSM2659788	Ntng1.Rgs10	60
GSM2659789	Unknown	60
GSM2659790	Cacna2d1.Lhx6.Reln	60
GSM2659791	Unknown	60
GSM2659792	Unknown	60
GSM2659793	Unknown	60
GSM2659794	Unknown	60
GSM2659795	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659796	Unknown	60
GSM2659797	Sst.Npy.Zbtb20	60
GSM2659798	Unknown	60
GSM2659799	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659800	Unknown	60
GSM2659801	Calb2.Cntnap5a.Rspo3	60
GSM2659802	Unknown	60
GSM2659803	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659804	Unknown	60
GSM2659805	Pvalb.Tac1.Nr4a2	60
GSM2659806	Unknown	60
GSM2659807	Cck.Cxcl14.Slc17a8	60
GSM2659808	Unknown	60
GSM2659809	Cck.Lypd1	60
GSM2659810	Sst.Npy.Mgat4c	60
GSM2659811	Cck.Cxcl14.Calb1.Tac2	60
GSM2659812	Sst.Npy.Serpine2	60
GSM2659813	Unknown	60
GSM2659814	Cacna2d1.Lhx6.Reln	60
GSM2659815	Unknown	60
GSM2659816	Ntng1.Chrm2	60
GSM2659817	Sst.Npy.Cort	60
GSM2659818	Cck.Calca	60
GSM2659819	Cck.Lmo1.Vip.Fam19a2	60
GSM2659820	Cck.Cxcl14.Slc17a8	60
GSM2659821	Pvalb.C1ql1.Cpne5	60
GSM2659822	Sst.Npy.Mgat4c	60
GSM2659823	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659824	Sst.Erbb4.Crh	60
GSM2659825	Cck.Lmo1.Npy	60
GSM2659826	Calb2.Vip.Igfbp4	60
GSM2659827	Sst.Pnoc.Calb1.Pvalb	60
GSM2659828	Unknown	60
GSM2659829	Pvalb.Tac1.Syt2	60
GSM2659830	Unknown	60
GSM2659831	Unknown	60
GSM2659832	Pvalb.C1ql1.Cpne5	60
GSM2659833	Calb2.Vip.Gpd1	60
GSM2659834	Pvalb.Tac1.Sst	60
GSM2659835	Pvalb.C1ql1.Pvalb	60
GSM2659836	Unknown	60
GSM2659837	Cacna2d1.Lhx6.Reln	60
GSM2659838	Pvalb.Tac1.Akr1c18	60
GSM2659839	Unknown	60
GSM2659840	Sst.Npy.Cort	60
GSM2659841	Unknown	60
GSM2659842	Unknown	60
GSM2659843	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659844	Pvalb.C1ql1.Cpne5	60
GSM2659845	Sst.Npy.Serpine2	60
GSM2659846	Unknown	60
GSM2659847	Unknown	60
GSM2659848	Unknown	60
GSM2659849	Cck.Cxcl14.Slc17a8	60
GSM2659850	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659851	Cacna2d1.Ndnf.Cxcl14	60
GSM2659852	Calb2.Cntnap5a.Vip	60
GSM2659853	Cck.Cxcl14.Slc17a8	60
GSM2659854	Cck.Cxcl14.Calb1.Tac2	60
GSM2659855	Sst.Npy.Cort	60
GSM2659856	Unknown	60
GSM2659857	Unknown	60
GSM2659858	Unknown	60
GSM2659859	Unknown	60
GSM2659860	Unknown	60
GSM2659861	Unknown	60
GSM2659862	Unknown	60
GSM2659863	Pvalb.Tac1.Akr1c18	60
GSM2659864	Unknown	60
GSM2659865	Sst.Pnoc.Calb1.Pvalb	60
GSM2659866	Unknown	60
GSM2659867	Pvalb.C1ql1.Cpne5	60
GSM2659868	Sst.Npy.Mgat4c	60
GSM2659869	Ntng1.Rgs10	60
GSM2659870	Unknown	60
GSM2659871	Pvalb.C1ql1.Pvalb	60
GSM2659872	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659873	Sst.Erbb4.Th	60
GSM2659874	Ntng1.Chrm2	60
GSM2659875	Cacna2d1.Lhx6.Reln	60
GSM2659876	Sst.Npy.Serpine2	60
GSM2659877	Unknown	60
GSM2659878	Ntng1.Chrm2	60
GSM2659879	Cacna2d1.Lhx6.Reln	60
GSM2659880	Cck.Lmo1.Npy	60
GSM2659881	Unknown	60
GSM2659882	Sst.Npy.Zbtb20	60
GSM2659883	Sst.Npy.Mgat4c	60
GSM2659884	Sst.Nos1	60
GSM2659885	Pvalb.Tac1.Sst	60
GSM2659886	Unknown	60
GSM2659887	Unknown	60
GSM2659888	Sst.Pnoc.Calb1.Pvalb	60
GSM2659889	Unknown	60
GSM2659890	Cck.Lmo1.Npy	60
GSM2659891	Pvalb.Tac1.Nr4a2	60
GSM2659892	Calb2.Cntnap5a.Rspo3	60
GSM2659893	Unknown	60
GSM2659894	Sst.Cryab	60
GSM2659895	Calb2.Vip.Nos1	60
GSM2659896	Unknown	60
GSM2659897	Ntng1.Synpr	60
GSM2659898	Calb2.Vip.Gpd1	60
GSM2659899	Sst.Npy.Mgat4c	60
GSM2659900	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659901	Sst.Npy.Serpine2	60
GSM2659902	Sst.Npy.Serpine2	60
GSM2659903	Ntng1.Chrm2	60
GSM2659904	Calb2.Cntnap5a.Igfbp6	60
GSM2659905	Unknown	60
GSM2659906	Calb2.Vip.Nos1	60
GSM2659907	Pvalb.Tac1.Nr4a2	60
GSM2659908	Unknown	60
GSM2659909	Cck.Lmo1.Vip.Crh	60
GSM2659910	Calb2.Vip.Igfbp4	60
GSM2659911	Unknown	60
GSM2659912	Unknown	60
GSM2659913	Unknown	60
GSM2659914	Cck.Lmo1.Npy	60
GSM2659915	Unknown	60
GSM2659916	Sst.Npy.Mgat4c	60
GSM2659917	Cck.Cxcl14.Slc17a8	60
GSM2659918	Unknown	60
GSM2659919	Sst.Erbb4.Rgs10	60
GSM2659920	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659921	Pvalb.C1ql1.Npy	60
GSM2659922	Unknown	60
GSM2659923	Cacna2d1.Lhx6.Reln	60
GSM2659924	Sst.Pnoc.Calb1.Pvalb	60
GSM2659925	Calb2.Vip.Gpd1	60
GSM2659926	Cck.Cxcl14.Calb1.Tac2	60
GSM2659927	Unknown	60
GSM2659928	Unknown	60
GSM2659929	Sst.Npy.Serpine2	60
GSM2659930	Cck.Lmo1.Vip.Fam19a2	60
GSM2659931	Unknown	60
GSM2659932	Cck.Lmo1.Vip.Tac2	60
GSM2659933	Unknown	60
GSM2659934	Unknown	60
GSM2659935	Unknown	60
GSM2659936	Calb2.Vip.Nos1	60
GSM2659937	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659938	Unknown	60
GSM2659939	Sst.Pnoc.Calb1.Pvalb	60
GSM2659940	Calb2.Cntnap5a.Vip	60
GSM2659941	Calb2.Vip.Nos1	60
GSM2659942	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659943	Unknown	60
GSM2659944	Pvalb.Tac1.Akr1c18	60
GSM2659945	Unknown	60
GSM2659946	Pvalb.Tac1.Syt2	60
GSM2659947	Unknown	60
GSM2659948	Sst.Pnoc.Pvalb	60
GSM2659949	Sst.Pnoc.Pvalb	60
GSM2659950	Calb2.Cryab	60
GSM2659951	Cck.Lmo1.Vip.Crh	60
GSM2659952	Unknown	60
GSM2659953	Unknown	60
GSM2659954	Cck.Cxcl14.Vip	60
GSM2659955	Sst.Pnoc.Calb1.Igfbp5	60
GSM2659956	Sst.Npy.Cort	60
GSM2659957	Calb2.Vip.Igfbp4	60
GSM2659958	Unknown	60
GSM2659959	Cacna2d1.Ndnf.Npy	60
GSM2659960	Unknown	60
GSM2659961	Pvalb.Tac1.Sst	60
GSM2659962	Unknown	60
GSM2659963	Calb2.Cryab	60
GSM2659964	Pvalb.Tac1.Sst	60
GSM2659965	Sst.Cryab	60
GSM2659966	Unknown	60
GSM2659967	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659968	Cacna2d1.Lhx6.Reln	60
GSM2659969	Sst.Pnoc.Pvalb	60
GSM2659970	Pvalb.C1ql1.Pvalb	60
GSM2659971	Cck.Cxcl14.Slc17a8	60
GSM2659972	Vip.Crh.Pcp4	60
GSM2659973	Unknown	60
GSM2659974	Sst.Npy.Zbtb20	60
GSM2659975	Cacna2d1.Lhx6.Reln	60
GSM2659976	Unknown	60
GSM2659977	Unknown	60
GSM2659978	Unknown	60
GSM2659979	Unknown	60
GSM2659980	Cacna2d1.Ndnf.Rgs10	60
GSM2659981	Sst.Npy.Serpine2	60
GSM2659982	Calb2.Cntnap5a.Igfbp6	60
GSM2659983	Unknown	60
GSM2659984	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2659985	Unknown	60
GSM2659986	Ntng1.Synpr	60
GSM2659987	Vip.Crh.Pcp4	60
GSM2659988	Cacna2d1.Ndnf.Rgs10	60
GSM2659989	Unknown	60
GSM2659990	Sst.Npy.Mgat4c	60
GSM2659991	Sst.Npy.Serpine2	60
GSM2659992	Cacna2d1.Lhx6.Reln	60
GSM2659993	Unknown	60
GSM2659994	Cck.Lypd1	60
GSM2659995	Calb2.Vip.Igfbp4	60
GSM2659996	Calb2.Cntnap5a.Igfbp6	60
GSM2659997	Unknown	60
GSM2659998	Sst.Npy.Serpine2	60
GSM2659999	Pvalb.Tac1.Nr4a2	60
GSM2660000	Sst.Pnoc.Calb1.Igfbp5	60
GSM2660001	Cck.Cxcl14.Slc17a8	60
GSM2660002	Unknown	60
GSM2660003	Sst.Npy.Mgat4c	60
GSM2660004	Unknown	60
GSM2660005	Cck.Lmo1.Vip.Crh	60
GSM2660006	Sst.Npy.Cort	60
GSM2660007	Pvalb.C1ql1.Pvalb	60
GSM2660008	Unknown	60
GSM2660009	Calb2.Cryab	60
GSM2660010	Cacna2d1.Ndnf.Rgs10	60
GSM2660011	Calb2.Vip.Igfbp4	60
GSM2660012	Vip.Crh.C1ql1	60
GSM2660013	Cck.Sema5a	60
GSM2660014	Unknown	60
GSM2660015	Sst.Pnoc.Calb1.Pvalb	60
GSM2660016	Sst.Npy.Zbtb20	60
GSM2660017	Cacna2d1.Ndnf.Cxcl14	60
GSM2660018	Sst.Npy.Serpine2	60
GSM2660019	Pvalb.Tac1.Nr4a2	60
GSM2660020	Calb2.Vip.Igfbp4	60
GSM2660021	Vip.Crh.Pcp4	60
GSM2660022	Calb2.Cntnap5a.Vip	60
GSM2660023	Ntng1.Rgs10	60
GSM2660024	Unknown	60
GSM2660025	Unknown	60
GSM2660026	Unknown	60
GSM2660027	Unknown	60
GSM2660028	Sst.Npy.Zbtb20	60
GSM2660029	Pvalb.Tac1.Nr4a2	60
GSM2660030	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2660031	Cck.Lmo1.Vip.Crh	60
GSM2660032	Pvalb.Tac1.Nr4a2	60
GSM2660033	Unknown	60
GSM2660034	Sst.Pnoc.Pvalb	60
GSM2660035	Calb2.Vip.Nos1	60
GSM2660036	Unknown	60
GSM2660037	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2660038	Cck.Lmo1.Vip.Crh	60
GSM2660039	Sst.Npy.Cort	60
GSM2660040	Cacna2d1.Ndnf.Rgs10	60
GSM2660041	Sst.Npy.Mgat4c	60
GSM2660042	Pvalb.C1ql1.Cpne5	60
GSM2660043	Unknown	60
GSM2660044	Calb2.Vip.Gpd1	60
GSM2660045	Calb2.Vip.Nos1	60
GSM2660046	Cck.Cxcl14.Vip	60
GSM2660047	Cck.Cxcl14.Calb1.Kctd12	60
GSM2660048	Calb2.Vip.Gpd1	60
GSM2660049	Calb2.Cntnap5a.Igfbp6	60
GSM2660050	Unknown	60
GSM2660051	Ntng1.Rgs10	60
GSM2660052	Sst.Pnoc.Calb1.Igfbp5	60
GSM2660053	Unknown	60
GSM2660054	Unknown	60
GSM2660055	Pvalb.Tac1.Sst	60
GSM2660056	Cacna2d1.Lhx6.Vwa5a	60
GSM2660057	Unknown	60
GSM2660058	Sst.Npy.Serpine2	60
GSM2660059	Pvalb.Tac1.Akr1c18	60
GSM2660060	Pvalb.C1ql1.Cpne5	60
GSM2660061	Pvalb.Tac1.Akr1c18	60
GSM2660062	Pvalb.Tac1.Sst	60
GSM2660063	Calb2.Cryab	60
GSM2660064	Calb2.Cntnap5a.Rspo3	60
GSM2660065	Unknown	60
GSM2660066	Sst.Pnoc.Calb1.Pvalb	60
GSM2660067	Cacna2d1.Lhx6.Vwa5a	60
GSM2660068	Sst.Erbb4.Th	60
GSM2660069	Calb2.Vip.Gpd1	60
GSM2660070	Unknown	60
GSM2660071	Unknown	60
GSM2660072	Ntng1.Rgs10	60
GSM2660073	Cck.Lmo1.Vip.Crh	60
GSM2660074	Cacna2d1.Ndnf.Rgs10	60
GSM2660075	Calb2.Cryab	60
GSM2660076	Sst.Npy.Cort	60
GSM2660077	Cacna2d1.Lhx6.Reln	60
GSM2660078	Cacna2d1.Lhx6.Reln	60
GSM2660079	Cck.Sema5a	60
GSM2660080	Unknown	60
GSM2660081	Unknown	60
GSM2660082	Calb2.Cntnap5a.Vip	60
GSM2660083	Calb2.Cntnap5a.Vip	60
GSM2660084	Unknown	60
GSM2660085	Calb2.Vip.Gpd1	60
GSM2660086	Unknown	60
GSM2660087	Cck.Lmo1.Vip.Fam19a2	60
GSM2660088	Calb2.Vip.Igfbp4	60
GSM2660089	Unknown	60
GSM2660090	Cck.Sema5a	60
GSM2660091	Pvalb.Tac1.Syt2	60
GSM2660092	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2660093	Cacna2d1.Lhx6.Reln	60
GSM2660094	Cacna2d1.Lhx6.Vwa5a	60
GSM2660095	Cacna2d1.Ndnf.Rgs10	60
GSM2660096	Unknown	60
GSM2660097	Unknown	60
GSM2660098	Unknown	60
GSM2660099	Cck.Cxcl14.Calb1.Tac2	60
GSM2660100	Pvalb.C1ql1.Pvalb	60
GSM2660101	Cck.Cxcl14.Calb1.Igfbp5	60
GSM2660102	Sst.Pnoc.Pvalb	60
GSM2660103	Unknown	60
GSM2660104	Cck.Lmo1.Npy	60
GSM2660105	Cck.Lmo1.Vip.Crh	60
GSM2660106	Ntng1.Synpr	60
GSM2660107	Calb2.Cntnap5a.Igfbp6	60
GSM2660108	Cacna2d1.Lhx6.Vwa5a	60
GSM2660109	Vip.Crh.Pcp4	60
GSM2660110	Unknown	60
GSM2660111	Unknown	60
GSM2660112	Sst.Pnoc.Calb1.Pvalb	60
GSM2660113	Calb2.Vip.Gpd1	60
GSM2660114	Sst.Npy.Serpine2	60
GSM2660115	Calb2.Cntnap5a.Vip	60
GSM2660116	Vip.Crh.C1ql1	60
GSM2660117	Calb2.Vip.Igfbp4	60
GSM2660118	Sst.Pnoc.Calb1.Igfbp5	60
GSM2660119	Unknown	60
GSM2660120	Cck.Lmo1.Vip.Crh	60
GSM2660121	Unknown	60
GSM2660122	Cck.Cxcl14.Calb1.Tnfaip8l3	60
GSM2660123	Sst.Pnoc.Calb1.Igfbp5	60
GSM2660124	Cck.Calca	60
GSM2660125	Unknown	60
GSM2660126	Sst.Npy.Zbtb20	60
