Cell	CellType	nbtSNE_x	nbtSNE_y	Latent_factor
Jamylah	Cacna2d1.Lhx6.Reln	-53.307168000000004	-38.522139	-0.12401500000000001
Perri	Cacna2d1.Lhx6.Reln	-46.542996	-37.440019	-0.609296
Su	Cacna2d1.Lhx6.Reln	-60.696152000000005	-37.673096	-0.40479699999999996
Lorynn	Cacna2d1.Lhx6.Reln	-55.793274	-28.24297	1.482925
Caius	Cacna2d1.Lhx6.Reln	-3.6057059999999996	1.168764	2.016378
Kaniya	Cacna2d1.Lhx6.Reln	-54.242144999999994	-29.968195	-0.113791
Gizelle	Cacna2d1.Lhx6.Reln	-58.876411	-24.278104000000003	1.339093
Alexis	Cacna2d1.Lhx6.Reln	-58.18298000000001	-29.917112	1.1612959999999999
Vlad	Cacna2d1.Lhx6.Reln	-46.604671	-27.764344	1.0798510000000001
Manaswini	Cacna2d1.Lhx6.Reln	-61.899636	-22.308941	1.7590880000000002
Georgie	Cacna2d1.Lhx6.Reln	-56.499022	-28.848136	0.68577
Dodge	Cacna2d1.Lhx6.Reln	-46.253839	-21.772517999999998	-0.764556
Aritzy	Cacna2d1.Lhx6.Reln	-44.703101000000004	-24.5198	0.165468
Cedella	Cacna2d1.Lhx6.Reln	-45.528418	-24.250103	0.110803
Ellis	Cacna2d1.Lhx6.Reln	-50.914953000000004	-29.91235	-1.053299
Arihana	Cacna2d1.Lhx6.Reln	-48.475143	-24.764807	0.24844499999999997
Brannen	Cacna2d1.Lhx6.Reln	-46.013337	-24.966185	-0.415725
Maira	Cacna2d1.Lhx6.Reln	-45.671438	-23.676910999999997	-0.442712
Kimberley	Cacna2d1.Lhx6.Reln	-46.211653000000005	-21.196328	-0.398552
Kristelle	Cacna2d1.Lhx6.Reln	-49.65957	-27.345193	0.505784
Kharlie	Cacna2d1.Lhx6.Reln	-49.005795	-34.993039	-1.294377
Alexas	Cacna2d1.Lhx6.Reln	-52.173745000000004	-24.832134	0.042419
Makenly	Cacna2d1.Lhx6.Reln	-44.03009	-25.84305	0.144704
Adeel	Cacna2d1.Lhx6.Reln	-46.204037	-31.749551	-0.346638
Zadin	Cacna2d1.Lhx6.Reln	-47.594574	-32.260545	-0.8869870000000001
Rasul	Cacna2d1.Lhx6.Reln	-45.536654	-30.462559999999996	-0.391019
Analyse	Cacna2d1.Lhx6.Reln	-46.101772	-19.903192	-0.65649
Aubrianah	Cacna2d1.Lhx6.Reln	-54.922175	-26.620048999999998	0.194305
Daiquan	Cacna2d1.Lhx6.Reln	-45.121061	-28.143187	-0.039699
Cadynce	Cacna2d1.Lhx6.Reln	-49.702815	-24.246895000000002	-0.323756
Evaline	Cacna2d1.Lhx6.Reln	-52.105711	-26.957144	-0.594825
Reason	Cacna2d1.Lhx6.Reln	-46.41616	-20.241015	-1.2421719999999998
Lailyn	Cacna2d1.Lhx6.Reln	-45.532379	-34.869145	-0.7664479999999999
Ila	Cacna2d1.Lhx6.Reln	-48.11681	-20.327491000000002	-1.28572
Nohemi	Cacna2d1.Lhx6.Reln	-51.927933	-23.566561	-0.444679
Evony	Cacna2d1.Lhx6.Reln	-52.629149	-25.567339	-0.521044
Avlynn	Cacna2d1.Lhx6.Reln	-45.518307	-30.45982	-0.511583
Kinslee	Cacna2d1.Lhx6.Reln	-59.136803	-34.18226	-0.633757
Weston	Cacna2d1.Lhx6.Reln	-46.85174	-27.621581	-0.010969
Omarion	Cacna2d1.Lhx6.Reln	-48.270948	-28.128567999999998	0.414646
Ranee	Cacna2d1.Lhx6.Reln	-48.034116	-26.043816	0.037924
Imon	Cacna2d1.Lhx6.Reln	-62.351758999999994	-50.209696	-0.263212
Famous	Cacna2d1.Lhx6.Reln	-47.404879	-27.100846	-0.330233
Earnest	Cacna2d1.Lhx6.Reln	-52.99204	-31.405209000000003	-0.917855
Izick	Cacna2d1.Lhx6.Reln	-47.687763000000004	-19.299028	0.60833
Aniyiah	Cacna2d1.Lhx6.Reln	-62.06746	-18.717378	0.7578520000000001
Maddison	Cacna2d1.Lhx6.Reln	-82.881011	-28.629708	1.6404290000000001
Darcel	Cacna2d1.Lhx6.Reln	-82.480042	-28.521365000000003	1.590128
Arora	Cacna2d1.Lhx6.Reln	-52.988163	-75.760478	1.013369
Chandler	Pvalb.C1ql1.Npy	-51.864177000000005	-62.698305000000005	-0.493634
Elonzo	Pvalb.C1ql1.Npy	-52.986782	-62.564682	-0.278215
Tanishi	Pvalb.C1ql1.Npy	-52.457285	-63.01209300000001	-0.682447
Mikayah	Pvalb.C1ql1.Npy	-65.232936	-51.235147	-0.133389
Brier	Pvalb.C1ql1.Npy	-51.615758	-64.33205500000001	-0.42522
Shaikha	Pvalb.C1ql1.Npy	-61.454535	-49.305347999999995	-0.061145000000000005
Aubryelle	Pvalb.C1ql1.Npy	-60.720317	-49.302458	-0.474865
Braxdon	Pvalb.C1ql1.Npy	-43.61591	-66.61216999999999	-0.765832
Anand	Pvalb.C1ql1.Npy	-48.678205	-71.95888199999999	-0.57099
Kastiel	Pvalb.C1ql1.Npy	-40.282751	-67.247309	0.012306000000000001
Kianni	Pvalb.C1ql1.Npy	-43.818531	-66.437263	0.13691099999999998
Aaleyah	Pvalb.C1ql1.Npy	-39.178165	-68.491781	0.22071500000000002
Myanna	Pvalb.C1ql1.Npy	-51.869622	-64.694815	0.159655
Myracle	Pvalb.C1ql1.Npy	-54.88216	-76.950637	0.627682
Jahki	Pvalb.C1ql1.Npy	-54.249917	-76.72099399999999	0.133553
Towa	Pvalb.C1ql1.Npy	-65.35850400000001	-51.490504	0.877764
Jasraj	Pvalb.C1ql1.Npy	-63.472917	-50.1378	-0.449079
Frandy	Pvalb.C1ql1.Npy	-51.724135	-72.886034	0.816851
Walden	Pvalb.C1ql1.Npy	-47.873187	-72.35465400000001	-0.027469999999999998
Jerrin	Pvalb.C1ql1.Npy	-52.061351	-72.45285200000001	0.074534
Ailynn	Pvalb.C1ql1.Npy	-45.626346999999996	-71.283524	0.170262
Pernell	Pvalb.C1ql1.Npy	-51.269456	-73.12145500000001	0.646386
Ely	Pvalb.C1ql1.Npy	-51.990679	-64.45430999999999	0.436561
Elysa	Pvalb.C1ql1.Npy	-52.234190999999996	-71.89083000000001	-0.046609
Suki	Pvalb.C1ql1.Npy	-33.958084	-73.584047	0.075057
Sesar	Pvalb.C1ql1.Npy	-51.808004	-65.676449	0.012878
Thalia	Pvalb.C1ql1.Npy	-51.443777000000004	-75.84654599999999	0.44704799999999995
Louisa	Pvalb.C1ql1.Npy	-52.864089	-73.39795	0.13936700000000002
Ivah	Pvalb.C1ql1.Npy	-35.915175	-72.71706400000001	0.350904
Taydem	Pvalb.C1ql1.Cpne5	-38.499798999999996	-68.606903	-0.348132
Jairen	Pvalb.C1ql1.Cpne5	-37.864626	-69.042642	0.817909
Damarkus	Pvalb.C1ql1.Cpne5	-37.141281	-71.396799	-0.085982
Leightyn	Pvalb.C1ql1.Cpne5	-39.106971	-70.24015	1.0636889999999999
Ayron	Pvalb.C1ql1.Cpne5	-36.314702000000004	-71.68043	0.122527
Awa	Pvalb.C1ql1.Cpne5	-38.73403	-78.757172	-0.309008
Giordana	Pvalb.C1ql1.Cpne5	-40.562884000000004	-68.943735	0.26594
Mihajlo	Pvalb.C1ql1.Cpne5	-39.190746999999995	-68.476375	-0.712761
Eythan	Pvalb.C1ql1.Cpne5	-37.969609999999996	-68.325523	0.154745
Ivann	Pvalb.C1ql1.Cpne5	-37.856421000000005	-70.07283000000001	0.098646
Kalyse	Pvalb.C1ql1.Cpne5	-38.093534999999996	-67.753848	-0.298842
Saleena	Pvalb.C1ql1.Cpne5	-42.304826	-68.349808	-0.497888
Nicolo	Pvalb.C1ql1.Cpne5	-41.027281	-71.48036	-0.46614399999999995
Jourdyn	Pvalb.C1ql1.Cpne5	-38.70172	-70.163044	0.295419
Davion	Pvalb.C1ql1.Cpne5	-40.15563	-72.143148	0.076907
Brolin	Pvalb.C1ql1.Cpne5	-39.815605	-85.501456	1.41483
Markelle	Pvalb.C1ql1.Cpne5	-42.835219	-88.52006999999999	-0.06765499999999999
Keera	Pvalb.C1ql1.Cpne5	-38.308738	-81.20734200000001	0.6137050000000001
Klani	Pvalb.C1ql1.Cpne5	-45.058904999999996	-73.326531	0.281556
Sheryl	Pvalb.C1ql1.Cpne5	-43.50892	-70.858684	0.217349
Kay	Pvalb.C1ql1.Cpne5	-43.865768	-73.10338399999999	1.447506
Jaxn	Pvalb.C1ql1.Cpne5	-39.818329	-81.295436	0.122478
Jalayah	Pvalb.C1ql1.Cpne5	-41.666057	-74.235908	0.55655
Jaydelynn	Pvalb.C1ql1.Cpne5	-40.760406	-78.584932	0.37857199999999996
Morrissey	Pvalb.C1ql1.Cpne5	-42.367852	-77.082487	-0.525126
Jezabella	Pvalb.C1ql1.Cpne5	-38.900001	-77.15066999999999	0.195893
Zaileigh	Pvalb.C1ql1.Cpne5	-38.326017	-71.47828299999999	0.07842400000000001
Jeancarlos	Pvalb.C1ql1.Cpne5	-40.721675	-81.75339699999999	0.570628
Matthieu	Pvalb.C1ql1.Cpne5	-45.155002	-76.750923	0.031027
Lamond	Pvalb.C1ql1.Cpne5	-37.821065999999995	-71.377673	0.195838
Aggie	Pvalb.C1ql1.Cpne5	-37.924194	-73.21094000000001	0.60663
Joan	Pvalb.C1ql1.Cpne5	-36.527402	-76.79138499999999	0.35333000000000003
Aleshia	Pvalb.C1ql1.Cpne5	-42.600863000000004	-81.892798	0.592178
Adele	Pvalb.C1ql1.Cpne5	-37.486282	-79.80392900000001	0.224636
Kaylani	Pvalb.C1ql1.Cpne5	-41.539229999999996	-82.267212	0.587842
Ramir	Pvalb.C1ql1.Cpne5	-39.901939	-79.45448499999999	0.774146
Marques	Pvalb.C1ql1.Cpne5	-40.121142	-76.897527	0.587292
Journye	Pvalb.C1ql1.Cpne5	-46.773716	-81.931289	0.24204499999999998
Rema	Pvalb.C1ql1.Cpne5	-38.123898	-77.087223	-0.335366
Whittaker	Pvalb.C1ql1.Cpne5	-40.536867	-82.584748	0.46996099999999996
Arai	Pvalb.C1ql1.Cpne5	-41.166716	-81.351523	0.21976199999999999
Teagan	Pvalb.C1ql1.Cpne5	-45.418617	-77.59970899999999	0.216862
Zylis	Pvalb.C1ql1.Cpne5	-37.724261	-70.695223	0.13311099999999998
Trinadee	Pvalb.C1ql1.Cpne5	-43.623468	-73.078218	0.099656
Timmie	Pvalb.C1ql1.Cpne5	-37.363776	-79.59761400000001	0.126642
Emylee	Pvalb.C1ql1.Cpne5	-36.745553	-77.219437	0.067218
Raheim	Pvalb.C1ql1.Cpne5	-42.857403999999995	-72.83729	0.097559
Messi	Pvalb.C1ql1.Cpne5	-45.493387	-72.939829	-0.33828
Termaine	Pvalb.C1ql1.Cpne5	-43.62342	-80.03040899999999	0.445406
Kirana	Pvalb.C1ql1.Cpne5	-39.283415000000005	-79.061562	0.069353
Giuseppina	Pvalb.C1ql1.Cpne5	-37.674278	-73.42953100000001	1.288671
Karime	Pvalb.C1ql1.Cpne5	-37.729473	-82.14319499999999	0.581695
Tajh	Pvalb.C1ql1.Cpne5	-44.460086	-77.86542800000001	-0.013432
Selasi	Pvalb.C1ql1.Cpne5	-43.711234999999995	-78.800246	0.225625
Farouk	Pvalb.C1ql1.Cpne5	-43.394281	-79.791011	0.725916
Dracen	Pvalb.C1ql1.Cpne5	-40.184426	-70.05199300000001	0.23433
Isis	Pvalb.C1ql1.Cpne5	-42.415399	-76.737824	0.6522100000000001
Amaal	Pvalb.C1ql1.Cpne5	-35.915797	-76.754008	0.402136
Ryun	Pvalb.C1ql1.Cpne5	-35.526608	-80.990491	0.181593
Shaurya	Pvalb.C1ql1.Cpne5	-39.861265	-72.09472199999999	1.202343
Pennington	Pvalb.C1ql1.Cpne5	-44.379558	-80.258716	0.609476
Deakon	Pvalb.C1ql1.Cpne5	-44.510096000000004	-76.889195	-0.221863
Danaja	Pvalb.C1ql1.Cpne5	-34.396223	-77.042839	0.347693
Deborah	Pvalb.C1ql1.Cpne5	-36.801633	-84.12763100000001	0.7872779999999999
Yzabelle	Pvalb.C1ql1.Cpne5	-42.06987	-78.149934	0.033424
Dezani	Pvalb.C1ql1.Cpne5	-36.245043	-78.540807	0.036799
Jalayna	Pvalb.C1ql1.Cpne5	-40.9071	-80.938225	0.305286
Antigone	Pvalb.C1ql1.Pvalb	-42.632791	-70.052068	-0.236051
Kaizer	Pvalb.C1ql1.Pvalb	-34.738459999999996	-71.129775	0.95539
Jesalyn	Pvalb.C1ql1.Pvalb	-35.104296999999995	-70.735304	1.073399
Zella	Pvalb.C1ql1.Pvalb	-36.486519	-68.90822800000001	0.5770529999999999
Jailia	Pvalb.C1ql1.Pvalb	-41.340610999999996	-69.9549	0.294633
Nyzir	Pvalb.C1ql1.Pvalb	-35.952360999999996	-70.079183	1.216002
Zamarah	Pvalb.C1ql1.Pvalb	-35.201655	-72.296681	0.34439200000000003
Dezmen	Pvalb.C1ql1.Pvalb	-45.431837	-92.055894	2.288179
Delainey	Pvalb.C1ql1.Pvalb	-55.715334	-82.986526	1.7772279999999998
Thyago	Pvalb.C1ql1.Pvalb	-38.848001000000004	-86.106337	1.422674
Jossiah	Pvalb.C1ql1.Pvalb	-41.973948	-88.126187	0.10989000000000002
Zebastian	Pvalb.C1ql1.Pvalb	-47.157042	-91.185225	2.01418
Zaydenn	Pvalb.C1ql1.Pvalb	-53.790539	-89.573418	1.6686590000000001
Jaceton	Pvalb.C1ql1.Pvalb	-43.351702	-88.97578100000001	0.843665
Dov	Pvalb.C1ql1.Pvalb	-49.038114	-88.097675	1.432568
Dhani	Pvalb.C1ql1.Pvalb	-40.959575	-84.46896	0.9985729999999999
Jahziah	Pvalb.C1ql1.Pvalb	-51.458821	-91.920018	1.5900940000000001
Jazilyn	Pvalb.C1ql1.Pvalb	-51.268889	-83.148015	0.881222
Nataniel	Pvalb.C1ql1.Pvalb	-46.942040999999996	-88.34921800000001	1.068643
Semajae	Pvalb.C1ql1.Pvalb	-50.345651000000004	-84.18389	1.215231
Banx	Pvalb.C1ql1.Pvalb	-51.423008	-77.68874699999999	0.755171
Jolon	Pvalb.C1ql1.Pvalb	-54.923326	-88.433832	1.690389
Leighland	Pvalb.C1ql1.Pvalb	-49.023049	-91.518153	2.052559
Anthea	Pvalb.C1ql1.Pvalb	-52.089296000000004	-84.351304	0.8320489999999999
Kashis	Pvalb.C1ql1.Pvalb	-49.045376	-87.933918	1.243945
Janey	Pvalb.C1ql1.Pvalb	-50.562052	-92.995317	1.3535700000000002
Makailynn	Pvalb.C1ql1.Pvalb	-47.542144	-74.908816	1.075982
Tiler	Pvalb.C1ql1.Pvalb	-55.912074	-88.772795	1.51896
Coen	Pvalb.C1ql1.Pvalb	-53.293589000000004	-78.518603	0.808429
Chamari	Pvalb.C1ql1.Pvalb	-48.67302	-93.395442	1.303388
Arnoldo	Pvalb.C1ql1.Pvalb	-52.134421	-88.631035	1.369068
Humzah	Pvalb.C1ql1.Pvalb	-47.946933	-78.106341	1.386033
Vinaya	Pvalb.C1ql1.Pvalb	-52.05522	-87.615593	1.15699
Leliana	Pvalb.C1ql1.Pvalb	-51.26809	-87.612158	0.515039
Cainen	Pvalb.C1ql1.Pvalb	-48.948508000000004	-90.973637	1.4152879999999999
Newt	Pvalb.C1ql1.Pvalb	-51.307989	-90.374409	1.6758259999999998
Izak	Pvalb.C1ql1.Pvalb	-52.846063	-91.545784	1.694291
Zaya	Pvalb.C1ql1.Pvalb	-52.601209	-83.246112	0.6716949999999999
Nyaire	Pvalb.C1ql1.Pvalb	-52.481149	-91.563755	0.965548
Shaivi	Pvalb.C1ql1.Pvalb	-50.351644	-85.630286	1.027103
Christabella	Pvalb.C1ql1.Pvalb	-55.564617000000005	-90.143464	1.687618
Aerie	Pvalb.C1ql1.Pvalb	-49.416906	-90.758513	0.9999120000000001
Astraea	Pvalb.C1ql1.Pvalb	-47.410281	-90.226299	2.339553
Leonid	Pvalb.C1ql1.Pvalb	-50.087286	-92.26799100000001	1.595813
Granger	Pvalb.C1ql1.Pvalb	-53.452228000000005	-86.546847	1.703279
Hephzibah	Pvalb.C1ql1.Pvalb	-52.168407	-90.812503	1.4260030000000001
Rida	Pvalb.C1ql1.Pvalb	-55.706453	-89.020894	1.2654
Athanasios	Pvalb.C1ql1.Pvalb	-49.969933000000005	-90.08075699999999	1.72607
Leeann	Pvalb.C1ql1.Pvalb	-40.516053	-86.886149	1.061908
Charline	Pvalb.C1ql1.Pvalb	-48.45473	-86.154682	1.293968
Braydin	Pvalb.C1ql1.Pvalb	-41.753496000000005	-86.13882	0.66279
Tadyn	Pvalb.C1ql1.Pvalb	-50.888503	-82.480765	1.0210629999999998
Tula	Pvalb.C1ql1.Pvalb	-48.953051	-90.194067	1.3163280000000002
Jeremey	Pvalb.C1ql1.Pvalb	-47.478879	-90.64510200000001	1.442757
Terion	Pvalb.C1ql1.Pvalb	-42.966889	-86.23330899999999	1.144033
Kanishk	Pvalb.C1ql1.Pvalb	-54.421668000000004	-77.97544599999999	1.043288
Leisel	Pvalb.C1ql1.Pvalb	-53.40876	-85.766755	1.133853
Zuleima	Pvalb.C1ql1.Pvalb	-51.704885	-90.617109	0.83095
Caden	Pvalb.C1ql1.Pvalb	-50.135837	-93.443586	1.618596
Kiyana	Pvalb.C1ql1.Pvalb	-53.285697	-92.54307800000001	0.8200780000000001
Keyion	Pvalb.C1ql1.Pvalb	-57.322386	-87.788083	0.597016
Nikolay	Pvalb.C1ql1.Pvalb	-49.408599	-89.427696	1.3720860000000001
Aliannah	Pvalb.C1ql1.Pvalb	-45.680364000000004	-90.229167	0.766947
Yovanna	Pvalb.C1ql1.Pvalb	-47.065138	-78.46298399999999	0.8797870000000001
Kamdyn	Pvalb.C1ql1.Pvalb	-47.353669000000004	-73.580791	0.060072
Tywone	Pvalb.C1ql1.Pvalb	-37.691557	-74.694732	1.8926490000000002
Marieli	Pvalb.C1ql1.Pvalb	-44.334876	-84.784775	1.4039270000000001
Lyniah	Pvalb.C1ql1.Pvalb	-50.228925	-85.308663	1.494341
Milea	Pvalb.C1ql1.Pvalb	-45.050323999999996	-81.439164	0.280038
Marcelo	Pvalb.C1ql1.Pvalb	-47.575187	-83.26185	0.7567729999999999
Adenike	Pvalb.C1ql1.Pvalb	-42.573838	-76.25026	0.8168770000000001
Mayalen	Pvalb.C1ql1.Pvalb	-49.254334	-82.533521	0.978032
Quest	Pvalb.C1ql1.Pvalb	-45.510767	-87.592007	1.769938
Irie	Pvalb.C1ql1.Pvalb	-42.671859000000005	-84.026185	1.011476
Allaura	Pvalb.C1ql1.Pvalb	-51.895588000000004	-80.011668	0.813619
Kadarius	Pvalb.C1ql1.Pvalb	-55.025448	-83.58081700000001	1.0064389999999999
Ruqaya	Pvalb.C1ql1.Pvalb	-47.051605	-73.882101	0.37904899999999997
Crissy	Pvalb.C1ql1.Pvalb	-46.496261	-83.42514	0.917221
Elon	Pvalb.C1ql1.Pvalb	-50.213584000000004	-78.77555600000001	0.732064
Mallori	Pvalb.C1ql1.Pvalb	-44.84323	-82.195813	0.666883
Noura	Pvalb.C1ql1.Pvalb	-52.130891	-79.996542	0.729492
Makiah	Pvalb.C1ql1.Pvalb	-48.754783	-80.399111	0.924383
Zilah	Pvalb.C1ql1.Pvalb	-43.605626	-84.38284499999999	0.41124700000000003
Hajra	Pvalb.C1ql1.Pvalb	-50.369864	-81.970504	1.02482
Forest	Pvalb.C1ql1.Pvalb	-47.806732000000004	-92.319355	1.3367229999999999
Kinze	Pvalb.C1ql1.Pvalb	-46.535625	-86.24553399999999	0.6619689999999999
Adriana	Pvalb.C1ql1.Pvalb	-52.78484	-78.23224499999999	0.799662
Andrej	Pvalb.C1ql1.Pvalb	-46.538713	-78.71106400000001	0.255749
Jewelisa	Pvalb.C1ql1.Pvalb	-48.978115	-84.348164	0.96683
Izsabella	Pvalb.C1ql1.Pvalb	-41.66587	-74.64173199999999	0.401251
Dakyra	Pvalb.C1ql1.Pvalb	-48.196307	-82.739609	0.715688
Murphy	Pvalb.C1ql1.Pvalb	-49.538062	-82.09008299999999	0.985786
Raniah	Pvalb.C1ql1.Pvalb	-52.060258000000005	-87.306854	0.943103
Abdirisaq	Pvalb.C1ql1.Pvalb	-42.176943	-81.440475	0.509128
Maralyn	Pvalb.C1ql1.Pvalb	-50.907874	-77.04701700000001	0.6424949999999999
Samanvitha	Pvalb.C1ql1.Pvalb	-44.337764	-82.620999	0.6955439999999999
Taimane	Pvalb.C1ql1.Pvalb	-41.907451	-79.44133599999999	0.107938
Tenzin	Pvalb.C1ql1.Pvalb	-51.764697	-75.27618199999999	1.2107459999999999
Elliemarie	Pvalb.C1ql1.Pvalb	-47.444247999999995	-84.229028	1.370528
Jamileth	Pvalb.C1ql1.Pvalb	-42.139694	-83.179132	0.265187
Aileen	Pvalb.C1ql1.Pvalb	-53.817847	-80.824589	1.8956810000000002
Mara	Pvalb.C1ql1.Pvalb	-39.712340000000005	-83.528345	0.5927140000000001
Slade	Pvalb.C1ql1.Pvalb	-55.447324	-84.965237	1.682695
Deejay	Pvalb.C1ql1.Pvalb	-39.937734999999996	-85.846908	0.714312
Kniyah	Pvalb.C1ql1.Pvalb	-42.278341	-79.310213	0.46747299999999997
Henos	Pvalb.C1ql1.Pvalb	-55.149817000000006	-83.551802	1.31229
Theophilus	Pvalb.C1ql1.Pvalb	-35.557905	-73.824929	1.3264049999999998
Aicha	Pvalb.C1ql1.Pvalb	-44.920184000000006	-85.280204	1.532492
Alaa	Pvalb.C1ql1.Pvalb	-52.060204	-84.165098	0.18762
Elioenai	Pvalb.C1ql1.Pvalb	-37.750349	-82.04094	0.63095
Nayara	Pvalb.C1ql1.Pvalb	-54.699822	-84.235781	2.047892
Roux	Pvalb.C1ql1.Pvalb	-48.372576	-82.306848	1.0568629999999999
Trelyn	Pvalb.C1ql1.Pvalb	-33.954859	-71.629751	1.4274850000000001
Shterna	Pvalb.C1ql1.Pvalb	-53.434188	-80.54901	2.091112
Kyre	Pvalb.C1ql1.Pvalb	-7.271456	-31.366112	-0.603241
Haneen	Pvalb.Tac1.Akr1c18	5.4974739999999995	-72.529815	1.1882469999999998
Genevie	Pvalb.Tac1.Akr1c18	4.116763	-72.58801	2.173877
Zyier	Pvalb.Tac1.Akr1c18	-0.8852559999999999	-79.011471	1.920123
Lawson	Pvalb.Tac1.Akr1c18	-0.066624	-76.43470500000001	1.403347
Analeya	Pvalb.Tac1.Akr1c18	-0.874459	-77.230142	1.620999
Nickolai	Pvalb.Tac1.Akr1c18	3.242364	-71.53265400000001	1.399644
Tadhg	Pvalb.Tac1.Akr1c18	-1.2412020000000001	-78.36420799999999	1.233552
Arye	Pvalb.Tac1.Akr1c18	9.010034	-73.035904	1.138562
Ama	Pvalb.Tac1.Akr1c18	-5.6547279999999995	-73.40384	2.574276
Shiah	Pvalb.Tac1.Akr1c18	3.121884	-74.127903	1.072041
Kyrus	Pvalb.Tac1.Akr1c18	-2.6689060000000002	-78.668328	2.1215349999999997
Latonya	Pvalb.Tac1.Akr1c18	0.666393	-71.75835699999999	1.442353
Alic	Pvalb.Tac1.Akr1c18	-8.064053	-70.463662	2.047645
Leiam	Pvalb.Tac1.Akr1c18	1.310627	-76.915645	0.823092
Marriah	Pvalb.Tac1.Akr1c18	-4.857672	-69.269423	2.001595
Ariea	Pvalb.Tac1.Akr1c18	-3.988736	-69.530686	1.453296
Rees	Pvalb.Tac1.Akr1c18	-2.391121	-79.80470600000001	2.028047
Davinee	Pvalb.Tac1.Akr1c18	-2.326764	-77.158558	1.567185
Nazir	Pvalb.Tac1.Akr1c18	0.165115	-76.961455	0.720588
Kayleann	Pvalb.Tac1.Akr1c18	-4.663056	-76.197177	1.302545
Bilal	Pvalb.Tac1.Akr1c18	-3.876317	-79.312783	2.133212
Chessa	Pvalb.Tac1.Akr1c18	2.49282	-76.753337	1.002292
Enayah	Pvalb.Tac1.Akr1c18	3.4058040000000003	-75.184737	0.912011
Kayona	Pvalb.Tac1.Akr1c18	-2.717972	-76.051476	1.524254
Karman	Pvalb.Tac1.Akr1c18	2.7135569999999998	-71.629737	1.770195
Rosaria	Pvalb.Tac1.Akr1c18	0.311463	-76.93865100000001	1.729882
Shayley	Pvalb.Tac1.Akr1c18	0.202765	-78.034419	0.9668629999999999
Remi	Pvalb.Tac1.Akr1c18	0.178181	-72.386198	1.8680310000000002
Kitana	Pvalb.Tac1.Akr1c18	-2.704284	-78.952407	1.6632669999999998
Jaiyda	Pvalb.Tac1.Akr1c18	2.044962	-73.631332	0.27839200000000003
Fareedah	Pvalb.Tac1.Akr1c18	2.0649759999999997	-75.850976	1.463008
Giovany	Pvalb.Tac1.Akr1c18	2.06448	-73.103531	1.658681
Anabelen	Pvalb.Tac1.Akr1c18	2.225813	-78.398103	1.7354740000000002
Nirvan	Pvalb.Tac1.Akr1c18	0.798129	-72.31631800000001	0.8468389999999999
Izacc	Pvalb.Tac1.Akr1c18	3.342401	-74.159842	1.736852
Aiydan	Pvalb.Tac1.Akr1c18	-3.131055	-77.506957	2.375798
Yitty	Pvalb.Tac1.Akr1c18	-6.535337999999999	-73.09053399999999	2.261723
Chael	Pvalb.Tac1.Akr1c18	-3.876718	-77.799361	2.462288
Rivka	Pvalb.Tac1.Akr1c18	-2.8663529999999997	-77.416593	1.9265419999999998
Yides	Pvalb.Tac1.Akr1c18	1.428501	-77.399663	0.792818
Lavance	Pvalb.Tac1.Akr1c18	1.3690870000000002	-69.96569000000001	1.342033
Matis	Pvalb.Tac1.Akr1c18	2.835356	-71.74821899999999	1.659488
Krysta	Pvalb.Tac1.Akr1c18	-4.865384	-76.865408	2.350327
Hayla	Pvalb.Tac1.Akr1c18	-12.390606	-55.138787	2.667732
Nashawn	Pvalb.Tac1.Akr1c18	-11.687596000000001	-55.945715	2.851212
Halen	Pvalb.Tac1.Akr1c18	-4.691604	-63.14044499999999	1.621731
Arkan	Pvalb.Tac1.Akr1c18	-6.051231	-71.836427	1.6548049999999999
Krayton	Pvalb.Tac1.Akr1c18	0.383456	-69.91346300000001	1.602711
Amulya	Pvalb.Tac1.Akr1c18	-8.87016	-69.997504	3.115454
Ammon	Pvalb.Tac1.Akr1c18	-5.691733	-77.100351	2.915057
Jaivan	Pvalb.Tac1.Akr1c18	-11.957208999999999	-35.461168	1.192625
Alilah	Pvalb.Tac1.Akr1c18	-4.833406	-76.965518	2.39469
Mya	Pvalb.Tac1.Akr1c18	-12.934161	-36.410371000000005	1.770939
Desman	Pvalb.Tac1.Akr1c18	-13.052871000000001	-36.689161	1.602638
Teralyn	Pvalb.Tac1.Akr1c18	-13.707324	-33.799105	1.138069
Tarell	Pvalb.Tac1.Akr1c18	-13.360519	-33.589065999999995	0.66423
Rollen	Pvalb.Tac1.Akr1c18	-8.956511	-33.381032	0.042106
Kornelius	Pvalb.Tac1.Syt2	-9.438419999999999	-50.951297	0.794769
Sean	Pvalb.Tac1.Syt2	-8.349082000000001	-73.116742	2.362452
Ahlivia	Pvalb.Tac1.Syt2	-4.940666	-69.110842	1.521441
Elayjah	Pvalb.Tac1.Syt2	-9.276297999999999	-70.156068	2.129297
Greidy	Pvalb.Tac1.Syt2	-8.780016	-71.830475	1.8941970000000001
Keelynn	Pvalb.Tac1.Syt2	-8.455678	-72.48106800000001	1.8633380000000002
Mccarthy	Pvalb.Tac1.Syt2	-10.092696	-71.479313	1.513134
Derrell	Pvalb.Tac1.Syt2	-9.980469	-71.794439	1.837021
Terryon	Pvalb.Tac1.Syt2	-6.917275	-66.189464	1.203661
Yash	Pvalb.Tac1.Syt2	-11.593278	-54.011118999999994	2.100525
Ryu	Pvalb.Tac1.Syt2	-6.275549	-66.45485500000001	1.5380129999999999
